,DialogueID,Turn-N,Speaker,Talk,Talk-N,Sp-Act,Text,Mode,Topic,Polarity,Act,Key,Value
366,11,40,1,frag,92,refer,"
That my question is how do I deposit the set like is the preferred bank I have to go to know what's going to go to
",preference3-constrain-partial,spell,positive,,,
367,11,40,1,frag,93,refer,"
",,,positive,punct,type,stop
368,11,41,,frag,94,state,"
Any bank
",,,positive,,,
369,11,41,,frag,95,refer,"
",,,positive,punct,type,stop
370,11,42,1,frag,96,stateConstraint,"
In the bank you need
",constrain,,positive,,,
371,11,42,1,frag,97,refer,"
",,,positive,punct,type,stop
372,11,43,,dm,98,agree,"
Correct
",,,,,,
373,11,43,,frag,99,refer,"
",,,positive,punct,type,stop
374,11,44,1,dm,100,acknowledge,"
Okay
",,,,,,
375,11,44,1,dm,101,init,"
so
",,,,,,
376,11,44,1,q-yn,102,reqPrediction,"
and is it is it going to be any charge for using an ATM
",,,positive,,,
377,11,44,1,frag,103,refer,"
",,,positive,punct,type,stop
378,11,45,,decl,104,answer-expressConstraint,"
You have to go to the money pass ATMs those are the surcharge free ATM for those direct express card
",constrain,,positive,,,
379,11,45,,frag,105,elab-refer,"
",,,positive,punct,type,stop
380,11,46,1,dm,106,acknowledge,"
Okay
",,,,,,
381,11,46,1,decl,107,state,"
I'll call you call money back
",,spell,positive,,,
382,11,46,1,frag,108,refer,"
",,,positive,punct,type,stop
383,11,47,,decl,109,reqConfirm,"
Money pass yes
",tag,,positive,,,
384,11,47,,frag,110,refer,"
",,,positive,punct,type,stop
385,11,48,1,dm,111,confirm-acknowledge,"
Okay
",,,,,,
386,11,48,1,q-yn,112,reqInfoAwareness,"
do you know which burns burns you money back
",,,positive,,,
387,11,48,1,frag,113,refer,"
",,,positive,punct,type,stop
388,11,49,,frag,114,answer-refer,"
Demos for the ATM that's what the eighteen they have money Pat ATM
",,enum,positive,,,
389,11,49,,frag,115,elab-refer,"
",,,positive,punct,type,stop
390,11,50,,decl,116,expressPossibility,"
You can go to the bank you can go to any bank and withdraw money for free
",poss2,,positive,,,
391,11,50,,frag,117,refer,"
",,,positive,punct,type,stop
392,11,51,1,frag,118,greet,"
Hello
",,,,,,
393,11,51,1,dm,119,initQ,"
but my question is
",,,,,,
394,11,51,1,imp,120,suggest,"
let me go to bank of America the bank of America they have money fast if you're you know
",condition,,positive,,,
395,11,51,1,frag,121,refer,"
",,,positive,punct,type,stop
396,11,52,,decl,122,reject,"
I don't know Sir
",,spell,negative,,,
397,11,52,,frag,123,refer,"
",,,positive,punct,type,stop
398,11,53,1,dm,124,acknowledge,"
Okay
",,,,,,
399,11,53,1,decl,125,predict,"
I will go ahead and talk to them you can look
",poss2,spell,positive,,,
400,11,53,1,frag,126,refer,"
",,,positive,punct,type,stop
401,11,54,,decl,127,expressPossibility,"
You can look on Google and see if they have
",condition,,positive,,,
402,11,54,,frag,128,refer,"
",,,positive,punct,type,stop
403,11,55,,frag,129,referPlace,"
If they have any money pass ATMs in there
",,location,positive,,,
404,11,55,,frag,130,refer,"
",,,positive,punct,type,stop
405,11,56,1,dm,131,acknowledge,"
Okay
",,,,,,
406,11,56,1,dm,132,init,"
so
",,,,,,
407,11,56,1,decl,133,predict,"
I will go and look for the money back to the other close by and then so I can just you use this card and then I can just go deposits at the ATM but I have money
",contrast,spell,positive,,,
408,11,56,1,frag,134,refer,"
",,,positive,punct,type,stop
409,11,57,,dm,135,agree,"
Correct
",,,,,,
410,11,57,,frag,136,refer,"
",,,positive,punct,type,stop
411,11,58,1,dm,137,acknowledge,"
Okay
",,,,,,
412,11,58,1,dm,138,muse,"
well
",,,,,,
413,11,58,1,decl,139,state,"
you put the money back this is circular just the thought of me is perfect
",,,positive,,,
414,11,58,1,frag,140,refer,"
",,,positive,punct,type,stop
415,11,59,,frag,141,referTime,"
Correct eighty five cents every time you for transaction at a non money past eight PM
",habit,enum-number-time-currency,positive,,,
416,11,59,,frag,142,refer,"
",,,positive,punct,type,stop
417,11,60,1,frag,143,refer,"
It is just that it would be they'll be a total of eighty five that's correct and let's see what I don't see the app on my phone and with the worth of the flight for directors press is it up there Bob dot director for **** all
",predict,enum-spell-location-number,negative,,,
418,11,60,1,frag,144,refer,"
",,,positive,punct,type,stop
419,11,61,,dm,145,agree,"
Correct
",,,,,,
420,11,61,,frag,146,refer,"
",,,positive,punct,type,stop
421,11,62,1,dm,147,acknowledge,"
Okay
",,,,,,
422,11,62,1,frag,148,reqConfirm,"
and on the mobile lap I need to get through on the mobile out correct
",tag,spell,positive,,,
423,11,62,1,frag,149,refer,"
",,,positive,punct,type,stop
424,11,63,,frag,150,negate-stateConstraint,"
Correct well the mobile app is not running right now so you have to register online the website
",constrain,time,negative,,,
425,11,63,,frag,151,elab-refer,"
",,,positive,punct,type,stop
426,11,64,1,decl,152,reqConfirm,"
I would go on the record and then later on I understand that from the professionals who work on the out correct
",tag,spell-time,positive,,,
427,11,64,1,frag,153,refer,"
",,,positive,punct,type,stop
428,11,65,,dm,154,confirm-agree,"
Correct
",,,,,,
429,11,65,,frag,155,elab-refer,"
",,,positive,punct,type,stop
430,11,66,1,dm,156,acknowledge,"
Okay
",,,,,,
431,11,66,1,no,157,negate,"
no
",,,,,,
432,11,66,1,frag,158,referTime,"
holds a whole long before the mobile office is is back up and running
",,time,positive,,,
433,11,66,1,frag,159,refer,"
",,,positive,punct,type,stop
434,11,67,,no,160,negate,"
No
",,,,,,
435,11,67,,address,161,refer,"
Sir
",,,,,,
436,11,67,,decl,162,state,"
I do not know that
",,spell,negative,,,
437,11,67,,frag,163,refer,"
",,,positive,punct,type,stop
438,11,68,1,frag,164,referTime,"
Thank you so much for your time
",,time,positive,,,
439,11,68,1,frag,165,refer,"
",,,positive,punct,type,stop
440,11,69,,dm,166,init,"
All right
",,,,,,
441,11,69,,frag,167,refer,"
",,,positive,punct,type,stop
442,11,70,1,frag,168,bye,"
Goodbye
",,,,,,
443,11,70,1,frag,169,refer,"
but
",contrast,,positive,,,
444,11,70,1,frag,170,refer,"
",,,positive,punct,type,stop
445,12,1,,frag,1,thank,"
Thank you for calling
",,,,,,
446,12,1,,frag,2,identifySelf,"
direct express my name is Diana how mass issue
",intro,,positive,,,
447,12,1,,frag,3,refer,"
",,,positive,punct,type,stop
448,12,2,1,decl,4,expressOpinion,"
We were just setting up the card for that social security payments I don't think they put a payment on until August and they just wishes so if you so just wait for the phone rang
",opinion-condition,month-spell,negative,,,
449,12,2,1,frag,5,refer,"
",,,positive,punct,type,stop
450,12,3,,frag,6,spell,"
And who am I speaking with today
",,spell,positive,,,
451,12,3,,frag,7,refer,"
",,,positive,punct,type,stop
452,12,4,1,frag,8,state,"
Shannon over back
",,,positive,,,
453,12,4,1,frag,9,refer,"
",,,positive,punct,type,stop
454,12,5,,dm,10,init,"
All right
",,,,,,
455,12,5,,frag,11,refer,"
she any key verify the last for the card number
",partial,verify-number,positive,,,
456,12,5,,frag,12,refer,"
",,,positive,punct,type,stop
457,12,6,1,frag,13,refer,"
The last four numbers
",,number-enum,positive,,,
458,12,6,1,frag,14,refer,"
",,,positive,punct,type,stop
459,12,7,,yes,15,acknowledge,"
Yes
",,,,,,
460,12,7,,frag,16,refer,"
",,,positive,punct,type,stop
461,12,8,1,frag,17,refer,"
One six two five
",,enum-number,positive,,,
462,12,8,1,frag,18,refer,"
",,,positive,punct,type,stop
463,12,9,,frag,19,state,"
And this security number the last for the social security number on your account
",,number,positive,,,
464,12,9,,frag,20,refer,"
",,,positive,punct,type,stop
465,12,10,1,frag,21,refer,"
Four four eight seven
",,number-enum,positive,,,
466,12,10,1,frag,22,refer,"
",,,positive,punct,type,stop
467,12,11,,frag,23,refer,"
Your date of birth
",partial,date,positive,,,
468,12,11,,frag,24,refer,"
",,,positive,punct,type,stop
469,12,12,1,frag,25,referTime,"
September twenty seven nineteen sixty three
",,enum-number-month,positive,,,
470,12,12,1,frag,26,refer,"
",,,positive,punct,type,stop
471,12,13,,frag,27,refer,"
Thank you for that information give me one second what into your account
",benefit1,enum-number,positive,,,
472,12,13,,frag,28,refer,"
",,,positive,punct,type,stop
473,12,14,,dm,29,init,"
All right
",,,,,,
474,12,14,,decl,30,state,"
I do want to go over some important information with you before I look into your account is that okay
",,spell-time,positive,,,
475,12,14,,frag,31,refer,"
",,,positive,punct,type,stop
476,12,15,1,dm,32,acknowledge,"
Okay
",,,,,,
477,12,15,1,frag,33,refer,"
",,,positive,punct,type,stop
478,12,16,,dm,34,acknowledge,"
Okay
",,,,,,
479,12,16,,dm,35,init,"
all right
",,,,,,
480,12,16,,frag,36,thank,"
thank you and it's been a very warm welcome to you for being a part of the direct express program we have updated our systems to provide you better service as always you can use your card or MasterCard are accepted this includes may he purchases it up automatic bill payments for utility smartphone as well as a teal withdrawals
",poss2-thank-benefit2-alternative,date-habit,positive,,,
481,12,16,,frag,37,refer,"
",,,positive,punct,type,stop
482,12,17,,decl,38,predict,"
We do have three features that will be available to you the direct express cash access allows you to go to Walmart location and access cash from your card without making a purchase and they'll be a fee of a dollar fifty you can enjoy the new car our website to access your card information to check your balance your preacher transactions make changes to your personal information you may also set up alerts notifying you opposed to deposit a low balance transaction activity changes in
",predict-benefit2-poss2,availability-currency-enum-number-to-verify,positive,,,
483,12,17,,frag,39,refer,"
",,,positive,punct,type,stop
484,12,18,,decl,40,expressPossibility,"
You can go to the W
",,spell,positive,,,
485,12,18,,frag,41,refer,"
",,,positive,punct,type,stop
486,12,18,,frag,42,refer,"
W
",,spell,positive,,,
487,12,18,,frag,43,refer,"
",,,positive,punct,type,stop
488,12,18,,frag,44,refer,"
W
",,spell,positive,,,
489,12,18,,frag,45,refer,"
",,,positive,punct,type,stop
490,12,18,,frag,46,spell,"
dot U
",,spell,positive,,,
491,12,18,,frag,47,refer,"
",,,positive,punct,type,stop
492,12,18,,frag,48,refer,"
S
",,spell,positive,,,
493,12,18,,frag,49,refer,"
",,,positive,punct,type,stop
494,12,18,,frag,50,state,"
direct express dot com to access the website
",,,positive,,,
495,12,18,,frag,51,refer,"
",,,positive,punct,type,stop
496,12,19,,dm,52,initFollowUp,"
Also
",,,,,,
497,12,19,,decl,53,state,"
you come before Beria's activities using automated phone system such as card activation pin change
",,time,positive,,,
498,12,19,,frag,54,refer,"
",,,positive,punct,type,stop
499,12,20,1,decl,55,direct,"
What was the website please visit W
",request,spell,positive,,,
500,12,20,1,frag,56,refer,"
",,,positive,punct,type,stop
501,12,20,1,frag,57,refer,"
W
",,spell,positive,,,
502,12,20,1,frag,58,refer,"
",,,positive,punct,type,stop
503,12,20,1,frag,59,refer,"
W
",,spell,positive,,,
504,12,20,1,frag,60,refer,"
",,,positive,punct,type,stop
505,12,20,1,frag,61,refer,"
W
",,spell,positive,,,
506,12,20,1,frag,62,refer,"
",,,positive,punct,type,stop
507,12,20,1,frag,63,refer,"
W
",,spell,positive,,,
508,12,20,1,frag,64,refer,"
",,,positive,punct,type,stop
509,12,20,1,frag,65,refer,"
W
",,spell,positive,,,
510,12,20,1,frag,66,refer,"
",,,positive,punct,type,stop
511,12,20,1,frag,67,refer,"
",,,positive,punct,type,stop
512,12,21,,frag,68,refer,"
Dot U
",partial,spell,positive,,,
513,12,21,,frag,69,refer,"
",,,positive,punct,type,stop
514,12,21,,frag,70,refer,"
S
",,spell,positive,,,
515,12,21,,frag,71,refer,"
",,,positive,punct,type,stop
516,12,21,,frag,72,state,"
direct express dot com
",,,positive,,,
517,12,21,,frag,73,refer,"
",,,positive,punct,type,stop
518,12,22,1,frag,74,refer,"
You U
",partial,spell,positive,,,
519,12,22,1,frag,75,refer,"
",,,positive,punct,type,stop
520,12,22,1,frag,76,refer,"
S
",,spell,positive,,,
521,12,22,1,frag,77,refer,"
",,,positive,punct,type,stop
522,12,22,1,frag,78,state,"
direct express
",,,positive,,,
523,12,22,1,frag,79,refer,"
",,,positive,punct,type,stop
524,12,23,,yes,80,acknowledge,"
Yes
",,,,,,
525,12,23,,frag,81,refer,"
",,,positive,punct,type,stop
526,12,24,1,dm,82,acknowledge,"
Okay
",,,,,,
527,12,24,1,frag,83,thank,"
thanks
",,,,,,
528,12,24,1,frag,84,refer,"
",,,positive,punct,type,stop
529,12,25,,frag,85,,"
You're welcome and whether I do wanna let you know that we are available to you twenty four seven and three hundred sixty five days of the year ended you want to get signed up with any text messages or email alerts today
",alternative-benefit2-condition,enum-number-availability-spell-time,positive,,,
530,12,25,,frag,86,refer,"
",,,positive,punct,type,stop
531,12,26,1,yes,87,acknowledge,"
Yeah
",,,,,,
532,12,26,1,frag,88,,"
be nice if you text me when there's any activity on the car
",condition-exists,time,positive,,,
533,12,26,1,frag,89,refer,"
",,,positive,punct,type,stop
534,12,27,,dm,90,init,"
All right
",,,,,,
535,12,27,,decl,91,approve,"
that's fine give me one second
",appreciate-benefit1-reassurance,enum-number,positive,,,
536,12,27,,frag,92,refer,"
",,,positive,punct,type,stop
537,12,28,,frag,93,refer,"
Is your mobile phone number the five five four zero two one nine zero four three eight
",,number-enum,positive,,,
538,12,28,,frag,94,refer,"
",,,positive,punct,type,stop
539,12,29,1,frag,95,refer,"
To
",,,positive,,,
540,12,29,1,frag,96,refer,"
",,,positive,punct,type,stop
541,12,30,,frag,97,refer,"
Hurry me one second to get that updated
",partial,number-date-enum,positive,,,
542,12,30,,frag,98,refer,"
",,,positive,punct,type,stop
543,12,31,,decl,99,report,"
You said you wanted
",preference2-report,,positive,,,
544,12,31,,frag,100,refer,"
",,,positive,punct,type,stop
545,12,32,,frag,101,refer,"
nan
",,,positive,,,
546,12,33,1,frag,102,refer,"
Your
",,,positive,,,
547,12,33,1,frag,103,refer,"
",,,positive,punct,type,stop
548,12,34,,frag,104,referTime,"
For when your your balance teacher cart or for transactions or did you want both
",alternative-preference2,time,positive,,,
549,12,34,,frag,105,refer,"
",,,positive,punct,type,stop
550,12,35,1,frag,106,refer,"
Both
",,,positive,,,
551,12,35,1,frag,107,refer,"
",,,positive,punct,type,stop
552,12,36,,dm,108,init,"
All right
",,,,,,
553,12,36,,frag,109,refer,"
",,,positive,punct,type,stop
554,12,37,,frag,110,referTime,"
Did you want to do the wrong pin intent so whenever you enter the wrong pin number on your card it will send you an alert
",,time-number,negative,,,
555,12,37,,frag,111,refer,"
",,,positive,punct,type,stop
556,12,38,1,frag,112,refer,"
nan
",,,positive,,,
557,12,39,1,yes,113,acknowledge,"
Yeah
",,,,,,
558,12,39,1,dm,114,agree,"
sure
",,,,,,
559,12,39,1,imp,115,direct,"
go head I do need some help with this
",,spell,positive,,,
560,12,39,1,frag,116,refer,"
",,,positive,punct,type,stop
561,12,40,,dm,117,init,"
All right
",,,,,,
562,12,40,,frag,118,refer,"
",,,positive,punct,type,stop
563,12,41,,frag,119,state,"
And for your card balance alerts
",,,positive,,,
564,12,41,,frag,120,refer,"
",,,positive,punct,type,stop
565,12,42,,frag,121,referTime,"
Did you want to receive those every month every day or every once once a month once a week or once today
",habit-alternative,number-time,positive,,,
566,12,42,,frag,122,refer,"
",,,positive,punct,type,stop
567,12,43,1,decl,123,state,"
I guess just once a month when it's actually made
",counter_expectation,time-spell-number,positive,,,
568,12,43,1,frag,124,refer,"
",,,positive,punct,type,stop
569,12,44,,dm,125,init,"
All right
",,,,,,
570,12,44,,frag,126,refer,"
",,,positive,punct,type,stop
571,12,45,,frag,127,state,"
And whether any anything else
",condition,,positive,,,
572,12,45,,frag,128,refer,"
",,,positive,punct,type,stop
573,12,46,,frag,129,spell,"
Did you have any more questions on the I should say
",suggest,spell,positive,,,
574,12,46,,frag,130,refer,"
",,,positive,punct,type,stop
575,12,47,1,no,131,negate,"
No
",,,,,,
576,12,47,1,decl,132,suggest,"
I don't think that I don't think anybody should be loaded on this until August so I guess I just wait till then
",opinion-suggest,spell-month,negative,,,
577,12,47,1,frag,133,refer,"
",,,positive,punct,type,stop
578,12,48,,yes,134,accept,"
Yeah
",,,,,,
579,12,48,,decl,135,predict,"
it'll send you a text message when you received your benefits
",,time,positive,,,
580,12,48,,frag,136,refer,"
",,,positive,punct,type,stop
581,12,49,1,dm,137,muse,"
Well
",,,,,,
582,12,49,1,decl,138,approve,"
that's great thank you very much
",appreciate-thank,,positive,,,
583,12,49,1,frag,139,refer,"
",,,positive,punct,type,stop
584,12,50,,frag,140,spell,"
You're welcome and were there anything else I can assist you with today Mister Shannon
",existed-exists,spell-location,positive,,,
585,12,50,,frag,141,refer,"
",,,positive,punct,type,stop
586,12,51,1,no,142,reject,"
No thank you
",,,,,,
587,12,51,1,frag,143,refer,"
",,,positive,punct,type,stop
588,12,52,,dm,144,acknowledge,"
Okay
",,,,,,
589,12,52,,frag,145,thank,"
thank you for calling
",,,,,,
590,12,52,,frag,146,state,"
dark express and you have a blessed day okay
",,,positive,,,
591,12,52,,frag,147,refer,"
",,,positive,punct,type,stop
