Call_ID,Speaker,Dialogue,Intents,Ents
21,2,we want to thank you and extend a warm welcome to you for being a part of the direct express program we have updated our systems to provide you with better service and as always you can use your card wherever master cards are accepted this includes making purchases setting up automatic bill payments and atm withdrawals some of the new features that i had to express feature allows you to go to any wal-mart location axis cash from your card without making a purchase for just a dollar c you can enjoy the new car hard a webster access required information check your balance view and print transactions and make changes to your personal information you also set up alerts notifying you of a posted deposit low balance transaction activity and change your pin as well our webster is u s direct also you can confirm it is giving you could perform very sexy to using our automated phone system such as card activation pin change balancing curry and listen to the transaction details our friendly agents are also available to help you incoming phone is our mobile app no i do have your account here in front of me would you like to add a mobile phone number to the account,"['CONDITION_DIRECT', 'ALTERNATIVE_DIRECT', 'OFFER_DIRECT', 'CAUSE', 'ACCOUNT', 'CONFIRM_QUES', 'ACCEPT_POS', 'NUMBER', 'ACCEPT_NEG', 'DESIRE_DIRECT', 'CARD', 'THANK_DIRECT', 'THANK_RESPONSE', 'SWEAR_DIRECT', 'VERIFY_DETAIL', 'INIT_DIRECT_MID', 'INTRODUCE_SELF', 'NEGATE_DIRECT', 'WISH_DIRECT', 'EFFECT', 'PHONE', 'INTRODUCE_COMPANY']","(ATM, ORG),(U S, ORG)"
21,1,yes,['ACCEPT_POS'],
21,2,all right and what is the phone number that you like to add to the account,"['VERIFY_DETAIL', 'ACCOUNT', 'PHONE', 'ACCEPT_POS']",
21,1,zero,[],"(Eight zero, CARDINAL)"
21,2,thank you would you like to add an email adjusted to the account as well,"['EMAIL', 'EFFECT', 'OFFER_DIRECT', 'ACCOUNT', 'THANK_DIRECT']",
21,1,yes,['ACCEPT_POS'],
21,2,okay what is your,"['VERIFY_DETAIL', 'ACCEPT_POS']",
21,1,my whole name me too and i am not it yeah,"['EFFECT', 'NAME', 'AGREE_DIRECT', 'INTRODUCE_SELF', 'NEGATE_DIRECT', 'ACCEPT_POS']",
21,2,thank you,['THANK_DIRECT'],
21,2,all right and i have madonna new york at,['ACCEPT_POS'],"(Madonna, PERSON),(New York, GPE)"
21,1,yes,['ACCEPT_POS'],
21,2,all right so i did go ahead and get that information at it no i do wanna let you know about the balance alerts that we have with the balance alerts they can come either via text message or via email would you like to sign up for of those today,"['REPEAT_DIRECT', 'ALTERNATIVE_DIRECT', 'EMAIL', 'ACCEPT_NEG', 'EFFECT', 'OFFER_DIRECT', 'CAUSE', 'NEGATE_DIRECT', 'ACCEPT_POS']","(today, DATE)"
21,1,no not really,"['ACCEPT_NEG', 'NEGATE_DIRECT']",
21,1,all right,['ACCEPT_POS'],
21,2,no problem thank you,"['NEGATE_DIRECT', 'ACCEPT_POS', 'THANK_DIRECT']",
21,2,so the live stuff with all the information for from the verified here during the phone call is there anything else will be to assist you with today,"['PHONE', 'EFFECT', 'CAUSE', 'INTRODUCE_COMPANY']","(today, DATE)"
21,1,no that is all or,"['ALTERNATIVE_DIRECT', 'ACCEPT_NEG', 'NEGATE_DIRECT']",
21,1,does it let me know that every month so so security code put the money for me yes in this copy,"['EFFECT', 'DATE', 'OFFER_DIRECT', 'CAUSE', 'ACCEPT_POS']",
21,2,they are supposed to but as far as if they will or will not i would not have that information as a result of this security administration,"['CONDITION_DIRECT', 'ALTERNATIVE_DIRECT', 'NEGATE_DIRECT', 'EFFECT']",
21,1,oh okay but i do not see it i had to call the you will call the closest realty yes,"['CONDITION_DIRECT', 'EFFECT', 'HESITATE_DIRECT', 'NEGATE_DIRECT', 'ACCEPT_POS']",
21,2,you apostles security yes,['ACCEPT_POS'],
21,1,yes okay i appreciate that thank you so much for your help,"['EFFECT', 'CAUSE', 'ACCEPT_POS', 'THANK_DIRECT']",
21,2,no problem and thank you for calling have a great day okay,"['THANK_RESPONSE', 'CAUSE', 'ACK_POS', 'NEGATE_DIRECT', 'WISH_DIRECT', 'BYE_FORMAL', 'ACCEPT_POS', 'INTRODUCE_COMPANY', 'THANK_DIRECT']",
21,1,bye bye,['BYE_FORMAL'],
22,0,thank you for calling direct express card services this is mercedes how i help you,"['CAUSE', 'OFFER_HELP', 'INTRODUCE_SELF', 'CARD', 'INTRODUCE_COMPANY', 'THANK_DIRECT']","(Mercedes, ORG)"
22,1,hi i was gonna say my deposit has not gone through yet it says pending,"['CAUSE', 'EFFECT', 'NEGATE_DIRECT', 'GREET_FORMAL']",
22,0,i have the last digits of your card number please,"['VERIFY_DETAIL', 'CARD', 'DIGITS']",
22,0,your first and last name,"['INTRODUCE_SELF', 'NAME']","(first, ORDINAL)"
22,1,donna karan,[],"(Donna Karan, PERSON)"
22,0,the in the last of your social please,['VERIFY_DETAIL'],
22,0,thank you miss macleod let us see,"['SUGGEST_DIRECT', 'ADDRESS_FORMAL', 'THANK_DIRECT']",
22,0,no you are fine i see that it is logged is probably still i would say check around of the clock in the morning but it would probably come on sometime before then but thinking that is probably just what it is,"['CONDITION_DIRECT', 'ACCEPT_NEG', 'EFFECT', 'INTRODUCE_SELF', 'NEGATE_DIRECT', 'GUESS_DIRECT', 'ACCEPT_POS', 'CLEAR_DIRECT']","(morning, TIME)"
22,0,it prior i am not i do not think that it hits at midnight exactly i think it might come like over you know over the night because in my time is still,"['REPEAT_DIRECT', 'CAUSE', 'AGREE_DIRECT', 'INTRODUCE_SELF', 'NEGATE_DIRECT', 'OPINION_DIRECT', 'GUESS_DIRECT']","(midnight, TIME),(the night, TIME)"
22,1,yeah i got you so maybe it,"['GUESS_DIRECT', 'ACCEPT_POS', 'EFFECT']",
22,0,yeah i would say just check around in the morning but it would probably be only before then i would say,"['CONDITION_DIRECT', 'ACCEPT_POS', 'GUESS_DIRECT', 'EFFECT']",
22,1,or,['ALTERNATIVE_DIRECT'],"(Four, CARDINAL)"
22,1,all right well okay,"['EFFECT', 'ACCEPT_POS']",
22,0,was there anything else i could assist you with this quote,[],
22,1,nope that is it and i also wanted to set up the notification so i could take a message,"['EFFECT', 'NEGATE_DIRECT', 'INIT_DIRECT_MID']",
22,0,okay hang on i can go ahead and set that up for you,"['CAUSE', 'HOLD_DIRECT', 'ACCEPT_POS']",
22,0,i get you to verify your phone number for me,"['PHONE', 'CAUSE']",
22,0,c,[],
22,0,okay,['ACCEPT_POS'],
22,0,and you set those up for you,['CAUSE'],
22,0,okay give me a minute or while i set these up real quick,"['CAUSE', 'HOLD_DIRECT', 'ALTERNATIVE_DIRECT', 'ACCEPT_POS']",
22,1,well,['EFFECT'],
22,0,okay miss macleod i went and got those all those notification set up for you was there anything else i can help you with,"['ADDRESS_FORMAL', 'ACCEPT_POS', 'CAUSE', 'OFFER_DIRECT']",
22,0,all right thank you for calling direct express card services basically you have a great night,"['CAUSE', 'ACK_POS', 'WISH_DIRECT', 'CARD', 'ACCEPT_POS', 'INTRODUCE_COMPANY', 'THANK_DIRECT']",
22,1,thank you,['THANK_DIRECT'],
22,0,no problem,"['THANK_RESPONSE', 'NEGATE_DIRECT', 'ACCEPT_POS']",
23,2,they have gone records record servers my name is matthew how i help you,"['INTRODUCE_SELF', 'NAME', 'OFFER_HELP']","(Matthew, PERSON)"
23,0,hi,['GREET_FORMAL'],
23,2,hey how,"['HESITATE_DIRECT', 'GREET_FORMAL']",
23,0,we just tried to activate a card that tells us that you need more information on this profile,['CARD'],
23,2,yes so we need to let you know how the card works essentially and make sure that we have the correct information,"['EFFECT', 'CARD', 'ACCEPT_POS', 'REPEAT_DIRECT']",
23,2,so give me moment so before i look up your account just wanna give you welcome to direct express which you know we have updated our services to go ahead and provide you with the service as well so as always you can still go ahead and use your card anywhere that mastercard is accepted,"['HOLD_DIRECT', 'REPEAT_DIRECT', 'EFFECT', 'CAUSE', 'ACCOUNT', 'CARD', 'ACCEPT_POS', 'INTRODUCE_COMPANY']","(MasterCard, ORG)"
23,2,and this includes making purchases setting up automatic bill payments for utilities and smartphones as well as a team with girls and some of the new features are the direct express cast after access feature which allows you to go to a wal-mart location and access cash from your card without making a purchase am please refer to your fee schedule however that is currently,"['EFFECT', 'CAUSE', 'VERIFY_DETAIL', 'CARD', 'ADDRESS_CASUAL', 'INTRODUCE_COMPANY']",
23,2,and we also have the new card holder webster you can enjoy taxes your card information check your balance if you imprint transactions and make changes to your personal information etcetera,"['CONDITION_DIRECT', 'INIT_DIRECT_MID', 'CARD', 'ACCEPT_POS', 'WISH_DIRECT']",
23,2,you also set up alerts to notify you of opposed to deposit low balance and transaction activity in chains and pain and he is go to w w w s directors to access the webster and please be sure to select the car beginning with and lastly also you can perform various activities using our automated phone system such as card activation pain change balance enquiry and listen to the transaction details in all friendly agents are available to you and lastly if users our phone we also have a new mobile app that is coming out and see if they can activate the account anywhere,"['CONDITION_DIRECT', 'EFFECT', 'VERIFY_DETAIL', 'INIT_DIRECT_MID', 'ACCOUNT', 'PHONE', 'CARD', 'ACCEPT_POS']","(W W W S, ORG)"
23,2,now lastly as we update your information have your first and last name,"['CAUSE', 'INTRODUCE_SELF', 'EFFECT', 'NAME']","(first, ORDINAL)"
23,2,all right and i have the last forever social,['ACCEPT_POS'],
23,2,thank you and date of birth,"['DOB', 'THANK_DIRECT']",
23,2,thank yous donald and i just need lastly just your address,"['ADDRESS', 'THANK_DIRECT']","(Donald, PERSON)"
23,0,thanks for,"['CAUSE', 'THANK_DIRECT']",
23,0,hi,['GREET_FORMAL'],
23,0,all right well,"['EFFECT', 'ACCEPT_POS']",
23,0,no,"['ACCEPT_NEG', 'NEGATE_DIRECT']",
23,2,all right and the mobile number the number on the account,"['ACCOUNT', 'PHONE', 'ACCEPT_POS', 'NUMBER']",
23,0,i go turn around she did not give me,['NEGATE_DIRECT'],
23,2,all right and you can reference is speak with the previous person i was speaking with,"['INTRODUCE_SELF', 'ACCEPT_POS']",
23,0,all have,[],
23,2,all right,['ACCEPT_POS'],
23,2,and you give me permission to speak with the previous person i was speaking with,['INTRODUCE_SELF'],
23,0,that is me trying to drive and he is trying to activate this card,['CARD'],
23,2,all right so you have,"['EFFECT', 'ACCEPT_POS']",
23,0,that,[],
23,2,i did go head and see,[],
23,2,give me moment we should be doing here,['HOLD_DIRECT'],
23,2,all right and you said this is a mobile number,"['INTRODUCE_SELF', 'PHONE', 'ACCEPT_POS', 'INTRODUCE_COMPANY']",
23,0,yeah,['ACCEPT_POS'],
23,2,and,[],
23,0,it is not it is not his number is out,"['INTRODUCE_SELF', 'NEGATE_DIRECT', 'NUMBER']",
23,2,okay that would remove that and would you guys like that email to the account,"['ACCOUNT', 'ACCEPT_POS', 'EMAIL']",
23,2,thanks so you can always do it on the webster later,"['EFFECT', 'ACCEPT_POS', 'THANK_DIRECT']",
23,0,yeah that is fine what we will do it later,"['ACCEPT_POS', 'EFFECT']",
23,2,all right and would you guys like to receive paper statements,['ACCEPT_POS'],
23,0,yes you would,['ACCEPT_POS'],
23,2,all right and then,"['CONDITION_DIRECT', 'ACCEPT_POS']",
23,2,you guys are all set and good to go,"['ACK_POS', 'ACCEPT_POS']",
23,0,okay thank you,"['THANK_DIRECT', 'ACCEPT_POS']",
23,2,no problem they conduct this first you guys have a good,"['THANK_RESPONSE', 'ACK_POS', 'INIT_DIRECT', 'NEGATE_DIRECT', 'ACCEPT_POS']","(first, ORDINAL)"
23,0,thank you,['THANK_DIRECT'],
23,2,thank you,['THANK_DIRECT'],
23,0,bye i am a part thank you discount,"['INTRODUCE_SELF', 'BYE_FORMAL', 'THANK_DIRECT']",
24,0,thank you for calling direct express for services my name for china let me have a digit card number please,"['OFFER_DIRECT', 'CAUSE', 'VERIFY_DETAIL', 'NAME', 'INTRODUCE_SELF', 'CARD', 'INTRODUCE_COMPANY', 'THANK_DIRECT']","(China, GPE)"
24,1,zero zero,[],
24,0,what is your first and last name,"['VERIFY_DETAIL', 'INTRODUCE_SELF', 'NAME']","(first, ORDINAL)"
24,1,timothy x paging,[],
24,0,i am sorry just a moment,"['REFUSE_DIRECT', 'PARDON_DIRECT', 'INTERRUPT_DIRECT', 'INTRODUCE_SELF', 'NEGATE_DIRECT']",
24,0,give me that number more time i apologize my computer just kick me out of here so i have to log back in here just a second here,"['HOLD_DIRECT', 'ADMIT_MISTAKE', 'EFFECT', 'OBLIGATION_DIRECT', 'NUMBER']","(second, ORDINAL)"
24,1,in time,[],
24,0,i need to speak to the cardholder actually i am sorry unfortunately,"['VERIFY_DETAIL', 'REFUSE_DIRECT', 'PARDON_DIRECT', 'INTRODUCE_SELF', 'NEGATE_DIRECT']",
24,0,well he,['EFFECT'],
24,1,it is right here but he can not answer the question,"['CONDITION_DIRECT', 'EFFECT', 'INTRODUCE_SELF', 'NEGATE_DIRECT', 'INFO_DIRECT', 'ACCEPT_POS']",
24,1,you know he is disabled,['REPEAT_DIRECT'],
24,0,he he well he will need to give me permission to speak with you otherwise and you need to verify his account otherwise you will need to go down to the south keep the office and have somebody name added on to the account if he is not able to handle it on account you have to,"['CONDITION_DIRECT', 'EFFECT', 'NAME', 'INTRODUCE_SELF', 'NEGATE_DIRECT', 'ACCOUNT']",
24,1,already on this account the security office,"['ACCOUNT', 'CAUSE']",
24,0,but you are not on the account with us madam this is how it works i have when you call here there are certain things i have to follow in order to keep my job,"['CONDITION_DIRECT', 'EFFECT', 'INTRODUCE_SELF', 'NEGATE_DIRECT', 'OBLIGATION_DIRECT', 'ACCOUNT', 'INTRODUCE_COMPANY']",
24,1,okay i am not i am not disputing that honey,"['ADDRESS_CASUAL', 'ACCEPT_POS', 'INTRODUCE_SELF', 'NEGATE_DIRECT']",
24,0,so either if he can not verify the account i will be him to go have your name added on to the account if you can verify to give me permission,"['CONDITION_DIRECT', 'ALTERNATIVE_DIRECT', 'EFFECT', 'NAME', 'INTRODUCE_SELF', 'NEGATE_DIRECT', 'ACCOUNT', 'ACCEPT_POS']",
24,1,okay what what what do you need,['ACCEPT_POS'],
24,0,i need to speak to the account holder please it is a great thing,"['VERIFY_DETAIL', 'ACK_POS', 'INTRODUCE_SELF', 'ACCOUNT', 'ACCEPT_POS', 'WISH_DIRECT']",
24,0,he,[],
24,1,and then,['CONDITION_DIRECT'],
24,1,hold on,['HOLD_DIRECT'],
24,1,well you can not answer the question that discusses the secured card,"['PROHIBITION_DIRECT', 'EFFECT', 'NEGATE_DIRECT', 'INFO_DIRECT', 'CARD', 'ACCEPT_POS']",
24,0,he can not talk,['NEGATE_DIRECT'],
24,0,hi,['GREET_FORMAL'],
24,1,this is a bold he is real,"['INTRODUCE_SELF', 'INTRODUCE_COMPANY']",
24,1,okay well,"['EFFECT', 'ACCEPT_POS']",
24,0,he he all he needs to have somebody name all of the discounts is pertaining to his personal,"['INTRODUCE_SELF', 'NAME']",
24,1,now is the camp i do not know how to i am not on this but i will go back to both of those to the op is you stay with me i am only the cat,"['CONDITION_DIRECT', 'ALTERNATIVE_DIRECT', 'EFFECT', 'CAUSE', 'INTRODUCE_SELF', 'NEGATE_DIRECT', 'INFO_DIRECT']",
24,0,i believe you i believe you,['DESIRE_DIRECT'],
24,1,but,"['CONDITION_DIRECT', 'EFFECT']",
24,0,what is your names not on this account and,"['ACCOUNT', 'VERIFY_DETAIL', 'NEGATE_DIRECT']",
24,1,hi i will go down there,['GREET_FORMAL'],
24,0,thank you for calling directly for us for services i do,"['CAUSE', 'INTRODUCE_COMPANY', 'THANK_DIRECT']",
25,1,for calling to express card services my name is matthew how i help you,"['CAUSE', 'NAME', 'OFFER_HELP', 'INTRODUCE_SELF', 'CARD', 'INTRODUCE_COMPANY']","(Matthew, PERSON)"
25,1,hi yes my name is chelsea worth and i am trying to get a new work card to pick me up and says somethings wrong,"['NAME', 'INTRODUCE_SELF', 'CARD', 'ACCEPT_POS', 'INTRODUCE_COMPANY', 'GREET_FORMAL']","(Chelsea, ORG)"
25,1,what is the card number,"['VERIFY_DETAIL', 'CARD']",
25,0,more time,[],"(Five, CARDINAL)"
25,1,i am trying to get you were you know like a cab or something and it is not registering,"['REPEAT_DIRECT', 'ALTERNATIVE_DIRECT', 'NEGATE_DIRECT', 'INTRODUCE_SELF']",
25,0,and you said with over,['CAUSE'],
25,1,yes over missing sorry at the color bank,"['CAUSE', 'PARDON_DIRECT', 'ACCEPT_POS', 'NEGATE_DIRECT']",
25,0,all right let us see have your first and last name last for the card number,"['SUGGEST_DIRECT', 'CAUSE', 'NAME', 'INTRODUCE_SELF', 'CARD', 'ACCEPT_POS']","(first, ORDINAL)"
25,1,michelle see what,[],"(Michelle, PERSON)"
25,0,and last for the card number last forever social,"['CAUSE', 'CARD']",
25,1,lascar phone number is oh,"['PHONE', 'NEGATE_DIRECT', 'HESITATE_DIRECT']",
25,0,all right last re social and date of birth,"['DOB', 'ACCEPT_POS']",
25,1,oh,"['NEGATE_DIRECT', 'HESITATE_DIRECT']",
25,0,and date of birth,['DOB'],
25,1,you did not change anything on,['NEGATE_DIRECT'],
25,0,all right looks like address to,"['ACCEPT_POS', 'ADDRESS']",
25,1,yep,['ACCEPT_POS'],
25,0,mobile number still engine and give your same email,"['PHONE', 'EMAIL']",
25,1,yep,['ACCEPT_POS'],
25,0,all right and do you currently receive,['ACCEPT_POS'],
25,0,alerts regarding your account,"['ACCOUNT', 'CAUSE']",
25,0,alerts notifying you of your balance,[],
25,1,yeah it is i have a colleges,"['INTRODUCE_SELF', 'ACCEPT_POS']",
25,0,all right so let us see what is going on with this transaction,"['SUGGEST_DIRECT', 'EFFECT', 'VERIFY_DETAIL', 'GREET_INFORMAL', 'ACCEPT_POS']",
25,1,yes,['ACCEPT_POS'],
25,0,or or or what,['ALTERNATIVE_DIRECT'],
25,0,correct so if it is not on your penny would just confirm information except for,"['CONDITION_DIRECT', 'EFFECT', 'CAUSE', 'INTRODUCE_SELF', 'NEGATE_DIRECT', 'CONFIRM_QUES', 'ACCEPT_POS']",
25,0,all right so what i am getting here number it is coming back as account verification transaction with optional,"['EFFECT', 'INDIFFERENCE_DIRECT', 'INTRODUCE_SELF', 'ACCOUNT', 'ACCEPT_POS', 'NUMBER']",
25,0,d v so are you typing in the last digits of the card number,"['CARD', 'EFFECT', 'DIGITS']",
25,1,yes,['ACCEPT_POS'],
25,1,it is wrong,['INTRODUCE_SELF'],
25,0,and you are doing this online,[],
25,1,yes yes online,['ACCEPT_POS'],
25,0,all right now that would be on we are sorry because currently we are,"['CAUSE', 'PARDON_DIRECT', 'NEGATE_DIRECT', 'ACCEPT_POS', 'INTRODUCE_COMPANY']",
25,0,seeing that your card does not have a block on it,"['CAUSE', 'CARD', 'NEGATE_DIRECT']",
25,0,so that is definitely oversight,"['ACK_POS', 'EFFECT']",
25,1,sinus at,[],
25,0,yes madam because on your side we have no blocks and we because your balance is dollars and cents so you were,"['EFFECT', 'ACCEPT_NEG', 'CAUSE', 'NEGATE_DIRECT', 'ACCEPT_POS']",
25,1,mhm,['ACCEPT_POS'],
25,0,good to go on our end,"['ACK_POS', 'ACCEPT_POS']",
25,1,okay thank you,"['THANK_DIRECT', 'ACCEPT_POS']",
25,0,no problem thank you,"['THANK_RESPONSE', 'NEGATE_DIRECT', 'ACCEPT_POS', 'THANK_DIRECT']",
25,1,bye,['BYE_FORMAL'],
26,0,thank you for calling direct express card services my name is michelle i please start with your first and last name,"['CAUSE', 'VERIFY_DETAIL', 'NAME', 'INTRODUCE_SELF', 'CARD', 'INTRODUCE_COMPANY', 'THANK_DIRECT']","(Michelle, PERSON),(first, ORDINAL)"
26,1,all right yes michelle my name is james clement,"['INTRODUCE_SELF', 'ACCEPT_POS', 'NAME']","(Michelle, PERSON),(James Clement, PERSON)"
26,0,in the last of your car number,['NUMBER'],
26,1,phone number,['PHONE'],
26,0,the last of your card number,['CARD'],
26,1,i am sorry,"['REFUSE_DIRECT', 'PARDON_DIRECT', 'INTRODUCE_SELF', 'NEGATE_DIRECT']",
26,0,all right and then the last of your social in your date of birth,"['DOB', 'CONDITION_DIRECT', 'ACCEPT_POS']",
26,1,the last,[],
26,0,of your social and then your date of birth,"['DOB', 'CONDITION_DIRECT']",
26,1,second,['HOLD_DIRECT'],"(Twenty second, CARDINAL)"
26,0,all right as any of your information change such as address phone number email address,"['ALTERNATIVE_DIRECT', 'EMAIL', 'EFFECT', 'PHONE', 'ACCEPT_POS', 'ADDRESS']",
26,1,james lemons,[],"(James, PERSON)"
26,1,i am sorry jansen and a g mail,"['REFUSE_DIRECT', 'PARDON_DIRECT', 'INTRODUCE_SELF', 'NEGATE_DIRECT']","(Jansen, PERSON)"
26,1,g,[],
26,0,and how i help you today,['OFFER_HELP'],"(today, DATE)"
26,1,yes this up so i have anything pending,"['CAUSE', 'EFFECT', 'ACCEPT_POS']",
26,0,let me check for you,"['OFFER_DIRECT', 'CAUSE']",
26,1,thank you,['THANK_DIRECT'],
26,0,no problem,"['THANK_RESPONSE', 'NEGATE_DIRECT', 'ACCEPT_POS']",
26,0,i am currently not showing anything pending,"['CAUSE', 'INTRODUCE_SELF', 'NEGATE_DIRECT']",
26,1,i am supposed to receive my,['INTRODUCE_SELF'],
26,1,benefit checks wonder,[],
26,1,are you able to help me with that,['HELP_REQUEST'],
26,0,you would need to go head and contact the social security administration they do not let us know if we do not receive the funds we have no clue,"['SUGGEST_DIRECT', 'CONDITION_DIRECT', 'ACCEPT_NEG', 'NEGATE_DIRECT', 'SSN']","(Social Security Administration, ORG)"
26,0,well they are,['EFFECT'],
26,1,okay well maybe you can get babies basically said it would be see my first second of todays the correct,"['GUESS_DIRECT', 'EFFECT', 'ACCEPT_POS', 'HOLD_DIRECT']","(first, ORDINAL),(second, ORDINAL)"
26,0,it is,['INTRODUCE_SELF'],
26,1,now,['CAUSE'],
26,1,what does it normally take wonderful when they do the positive check is it the first thing,['CONDITION_DIRECT'],
26,1,after of the clock or,['ALTERNATIVE_DIRECT'],
26,0,it is,['INTRODUCE_SELF'],
26,1,a bit,[],
26,1,after of the clock,[],
26,0,yes,['ACCEPT_POS'],
26,1,okay thank you very much david very helpful,"['ACCEPT_POS', 'THANK_DIRECT']","(David, PERSON)"
26,0,no problem well thank you for your direct express interest tonight,"['THANK_RESPONSE', 'EFFECT', 'CAUSE', 'NEGATE_DIRECT', 'ACCEPT_POS', 'THANK_DIRECT']","(tonight, TIME)"
26,1,thank you bye,"['BYE_FORMAL', 'THANK_DIRECT']",
26,0,bye,['BYE_FORMAL'],
27,0,thank you for calling direct expresscard service my name is quinn how i help you,"['CAUSE', 'NAME', 'INTRODUCE_SELF', 'OFFER_HELP', 'INTRODUCE_COMPANY', 'THANK_DIRECT']","(ExpressCard, ORG),(Quinn, PERSON)"
27,2,your cher,[],
27,2,misplaced my car and i was just trying to call and see if you could tell me what my balance is and then that way i would know nobody not used it,"['CONDITION_DIRECT', 'NEGATE_DIRECT']",
27,0,could you verify your first and last name date of birth please,"['DOB', 'VERIFY_DETAIL', 'INTRODUCE_SELF', 'NAME']","(first, ORDINAL)"
27,2,my name is i do not jones and my date of birth is of,"['DOB', 'INTRODUCE_SELF', 'NEGATE_DIRECT', 'NAME']","(Jones, PERSON)"
27,0,thank you for your ad the last of your social and the last digits of that card number do you know but last of the card number,"['CONDITION_DIRECT', 'REPEAT_DIRECT', 'EFFECT', 'DIGITS', 'CAUSE', 'INFO_DIRECT', 'CARD', 'THANK_DIRECT']",
27,2,all let us see the associate zero,['SUGGEST_DIRECT'],"(zero, CARDINAL)"
27,2,and i thank you,['THANK_DIRECT'],
27,0,all right thank you so much and could you verify your address that you have,"['EFFECT', 'ACCEPT_POS', 'ADDRESS', 'THANK_DIRECT']",
27,2,yes po box channel,['ACCEPT_POS'],"(PO, ORG)"
27,2,carolina,[],
27,2,but i am not for sure i think it might have come from office to the address that,"['CONDITION_DIRECT', 'EFFECT', 'CAUSE', 'INTRODUCE_COMPANY', 'INTRODUCE_SELF', 'NEGATE_DIRECT', 'GUESS_DIRECT', 'ACCEPT_POS', 'ADDRESS']",
27,2,the unit here today,[],"(today, DATE)"
27,0,it looks like you searched your card is an active,"['GUESS_DIRECT', 'CARD']",
27,2,thank you again now,"['CAUSE', 'INIT_DIRECT_MID', 'THANK_DIRECT']",
27,0,it looks like your card is in active status,"['GUESS_DIRECT', 'CARD']",
27,2,i just missed it normal long because i can not find the card,"['CAUSE', 'CARD', 'NEGATE_DIRECT']",
27,2,and i am doing what they told me to do they should not if they had been logged on the misplaced,"['CONDITION_DIRECT', 'INTRODUCE_SELF', 'NEGATE_DIRECT']",
27,2,they told me to mash,[],
27,0,okay so yeah looks like you selected to have your card changed to block,"['EFFECT', 'CARD', 'ACCEPT_POS']",
27,2,well yeah make sure nobody can not use it right just mom i just missed it but i had not used it in a couple days ago,"['CONDITION_DIRECT', 'EFFECT', 'CAUSE', 'NEGATE_DIRECT', 'ADDRESS_CASUAL', 'ACCEPT_POS']","(a couple days ago, DATE)"
27,0,right it is blocked right now it is an active,"['CAUSE', 'INTRODUCE_SELF', 'ACCEPT_POS']",
27,2,but,"['CONDITION_DIRECT', 'EFFECT']",
27,2,mom i can tell you what my balance was but i just hope nobody am not got it and usually i do not know,"['CONDITION_DIRECT', 'EFFECT', 'DESIRE_DIRECT', 'ASK_IF_CLEAR', 'NEGATE_DIRECT', 'ADDRESS_CASUAL']",
27,0,p which are available about,"['CAUSE', 'VERIFY_DETAIL']",
27,2,yes it was oh,"['ACCEPT_POS', 'HESITATE_DIRECT', 'NEGATE_DIRECT']",
27,0,k yes,['ACCEPT_POS'],
27,2,okay,['ACCEPT_POS'],
27,0,so your car has not been,"['EFFECT', 'NEGATE_DIRECT']",
27,2,news to,[],
27,0,you yes madam,['ACCEPT_POS'],
27,2,thank,['THANK_DIRECT'],
27,0,something to like there is some missing information i need you to provide for me please,"['CAUSE', 'VERIFY_DETAIL']",
27,2,okay,['ACCEPT_POS'],
27,0,have your mobile telephone number so here you go please,"['PHONE', 'VERIFY_DETAIL', 'EFFECT', 'NUMBER']","(May, DATE)"
27,2,yeah but mines not all right now but i will give it to you anyway i have got to cut it back home on the farm a core,"['CONDITION_DIRECT', 'EFFECT', 'CAUSE', 'NEGATE_DIRECT', 'ACCEPT_POS']",
27,0,okay,['ACCEPT_POS'],
27,2,is so zero,['EFFECT'],"(zero, CARDINAL)"
27,2,zero,[],"(Six, CARDINAL)"
27,2,i am using the host was running the moment,['INTRODUCE_SELF'],
27,0,no problem i do have zero,"['NEGATE_DIRECT', 'ACCEPT_POS']","(zero, CARDINAL)"
27,2,yes sir,"['ADDRESS_FORMAL', 'ACCEPT_POS']",
27,0,all right and then number as in zero zero zero is that a,"['CONDITION_DIRECT', 'EFFECT', 'ACCEPT_POS', 'NUMBER']",
27,2,initiative zero zero yes madam is that a previous no that was not no longer any good,"['ALTERNATIVE_DIRECT', 'ACCEPT_NEG', 'ACK_POS', 'NEGATE_DIRECT', 'ACCEPT_POS']","(zero, CARDINAL)"
27,0,your email address fortune,"['EMAIL', 'ADDRESS']",
27,2,really i do not know right off hand i thank,"['THANK_DIRECT', 'ACCEPT_POS', 'NEGATE_DIRECT']",
27,2,i do not know it right up here,"['ACCEPT_POS', 'NEGATE_DIRECT']",
27,0,problem would you like to subscribe to alerts and promotional messages,['OFFER_DIRECT'],
27,2,so that again,"['EFFECT', 'INIT_DIRECT_MID']",
27,0,would you like to subscribe to alert emotional mess,['OFFER_DIRECT'],
27,2,yes,['ACCEPT_POS'],
27,1,okay and would you be interested in receiving text notifications of your credit to be for example when you receive direct deposit to your account you can be notified if this if you have entered an incorrect pin attempt you will be notified of that you will be notified if there is that a correct pendant i am sorry,"['CONDITION_DIRECT', 'CAUSE', 'REFUSE_DIRECT', 'PARDON_DIRECT', 'INTRODUCE_SELF', 'NEGATE_DIRECT', 'ACCOUNT', 'ACCEPT_POS']",
